,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1.0,10000.0,20000.0,30000.0,40000.0,50000.0,60000.0,70000.0,80000.0,90000.0,100000.0,110000.0,120000.0,130000.0,140000.0,150000.0,160000.0,170000.0,180000.0,190000.0,200000.0,210000.0,220000.0,230000.0,240000.0,250000.0
1,-10.41483870967742,-10.41483870967742,-7.610967741935484,-1.9,-0.6393548387096768,2.323870967741935,5.055483870967741,8.42,-8.318709677419356,-6.174838709677419,6.168387096774193,5.927096774193549,8.984516129032258,6.343225806451613,9.474193548387097,9.452258064516128,7.107741935483872,7.871612903225806,5.2296774193548385,9.490322580645161,9.494193548387097,5.9561290322580644,9.496774193548386,9.5,8.915483870967742,9.506451612903225
2,0.01935483870967742,0.01935483870967742,0.21935483870967742,0.4774193548387097,0.535483870967742,0.6709677419354839,0.8,0.9548387096774194,0.1870967741935484,0.2838709677419355,0.8516129032258064,0.8387096774193549,0.9806451612903225,0.8580645161290322,1.0,1.0,0.8903225806451613,0.9290322580645162,0.8064516129032258,1.0,1.0,0.8387096774193549,1.0,1.0,0.9741935483870968,1.0
